GAGEID,COMID,svc_sd,xgb_sd,NUSVR_alpha,NuSVR_beta,GP_alpha,GP_beta,Jan_NN,Feb_NN,March_NN,April_NN,May_NN,June_NN,July_NN,Aug_NN,Sept_NN,Oct_NN,Nov_NN,Dec_NN,NN_td,Jan_XT,Feb_XT,March_XT,April_XT,May_XT,June_XT,July_XT,Aug_XT,Sept_XT,Oct_XT,Nov_XT,Dec_XT,XT_td,Jan_RF,Feb_RF,March_RF,April_RF,May_RF,June_RF,July_RF,Aug_RF,Sept_RF,Oct_RF,Nov_RF,Dec_RF,RF_td
3632450,62053835,3,3,9.50248183,0.050468842,9.50248183,0.050468842,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
3618722,62000196,2,3,9.373362755,0.031341077,9.373362755,0.031341077,1,1,1,1,1,1,0,0,0,0,0,1,6,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,0,0,1,1,1,1,1,7
1577102,11011720,2,2,0.775719195,0.053846606,0.775719195,0.053846606,1,1,1,1,1,1,1,1,0,0,1,1,9,1,1,1,1,1,1,1,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,0,1,9
9257000,77000580,2,2,0.606575311,0.124068276,0.606575311,0.124068276,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,11
6910450,74036901,3,3,0.281388675,0.088732965,0.281388675,0.088732965,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,4
3638700,62129079,2,1,3.961587663,0.038261816,3.961587663,0.038261816,1,1,1,1,1,1,1,1,1,0,1,1,10,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
3628400,62023950,2,3,7.650671187,0.022761564,7.650671187,0.022761564,1,1,1,0,0,0,0,0,0,1,1,1,5,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,0,0,0,1,1,1,1,1,6
3618150,62009992,2,3,5.241117936,0.028812359,5.241117936,0.028812359,1,1,1,1,0,1,0,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,0,0,0,0,1,1,1,1,1,1,7
ADHI_617,14058416,1,1,0.552906514,0.062679144,0.552906514,0.062679144,1,1,1,1,1,1,1,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,0,0,9,0,1,1,1,1,1,1,1,0,0,0,0,7
9424900,77027860,1,1,0.041673663,0.249192031,0.041673663,0.249192031,1,0,0,0,0,0,1,1,1,1,1,1,6,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,0,1,1,1,1,1,1,7
7157740,74053507,0,0,0.035765983,0.058426657,0.035765983,0.058426657,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,1,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1,0,1,0,3
7032000,74060933,2,3,1.203366259,0.077793032,1.203366259,0.077793032,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6210320,23024344,2,2,5.067269851,0.152559808,5.067269851,0.152559808,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
5452500,74022946,2,2,2.008879894,0.081505074,2.008879894,0.081505074,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3
5405070,56158059,0,0,0.006998358,0.239961921,0.006998358,0.239961921,0,0,1,0,1,1,0,0,0,0,0,0,3,1,1,1,0,1,1,1,0,0,0,0,1,6,1,1,1,0,0,0,0,0,0,0,1,1,4
3633160,62084530,3,3,4.485485453,0.060545806,4.485485453,0.060545806,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,1,1,1,1,1,1,8
1549760,73003038,2,2,5.316153471,0.058910119,5.316153471,0.058910119,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4
1538700,73005129,2,2,4.846930125,0.090836209,4.846930125,0.090836209,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
1500500,73003174,1,2,5.518466208,0.100620722,5.518466208,0.100620722,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,1,1,1,1,1,1,0,0,6
penn_singa,45094719,2,2,0.397357996,0.052584504,0.397357996,0.052584504,1,1,1,1,1,1,1,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,0,0,9,1,1,1,1,1,1,1,1,1,0,0,0,9
8033000,75011288,3,3,1.299512735,0.066590774,1.299512735,0.066590774,0,0,0,0,0,0,1,1,1,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
6139530,21000792,1,1,9.387090534,0.080575296,9.387090534,0.080575296,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
4146390,78016010,1,1,15.04548505,0.029779789,15.04548505,0.029779789,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,1,1,1,1,1,1,0,0,6
3624500,62054883,2,3,3.20771143,0.032480256,3.20771143,0.032480256,1,1,1,1,1,0,0,1,1,1,1,1,9,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,1,0,0,0,1,1,1,1,1,1,8
2326550,73020263,2,2,0.890987491,0.145329006,0.890987491,0.145329006,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
ADHI_452,15000090,1,1,0.110723131,0.123856311,0.110723131,0.123856311,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,4
ADHI_423,15000671,1,1,0.166151074,0.102702207,0.166151074,0.102702207,1,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,4
ADHI_407,15000054,1,1,0.576259968,0.24954379,0.576259968,0.24954379,1,1,1,1,1,1,1,1,1,1,1,1,11,1,0,0,0,0,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,0,0,0,9
11493500,77000803,3,3,1.017343235,0.062125488,1.017343235,0.062125488,0,0,0,1,1,1,1,1,0,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,0,8,0,0,0,1,1,1,1,1,1,0,0,0,6
9537500,77032725,0,0,0.01388289,0.388275645,0.01388289,0.388275645,1,1,1,0,0,0,1,1,1,0,1,1,7,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,3
6921600,74045919,2,2,1.119180976,0.10179409,1.119180976,0.10179409,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,1,1,1,0,0,0,4
6866000,74037980,0,0,0.203305544,0.321261089,0.203305544,0.321261089,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,3
6213750,23027942,3,2,0.313670286,0.153329068,0.313670286,0.153329068,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
5101204,56033824,0,1,0.115112198,0.257494987,0.115112198,0.257494987,1,1,1,0,0,1,0,0,1,1,1,1,7,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,0,0,0,0,1,1,1,1,1,1,7
4209150,82001794,0,0,1.783935593,0.049452703,1.783935593,0.049452703,0,0,0,0,1,1,1,1,1,1,1,0,7,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,0,0,0,1,1,1,1,1,1,1,8
4190000,72059482,0,0,2.411378394,0.048099056,2.411378394,0.048099056,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,3
3650640,63011669,0,2,0.36914226,0.075567401,0.36914226,0.075567401,1,1,1,1,1,0,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,0,1,1,1,1,1,10
3635101,62086658,3,3,5.157310058,0.031210315,5.157310058,0.031210315,1,1,1,1,0,1,1,1,1,1,1,1,10,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
3624400,62055752,2,3,6.357388059,0.02579145,6.357388059,0.02579145,1,1,1,1,1,0,0,1,1,1,1,1,9,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,1,0,0,0,1,1,1,1,1,1,8
ADHI_701,12086783,0,0,0.013080696,0.462210951,0.013080696,0.462210951,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,4
ADHI_580,14077243,2,2,9.753857002,0.038720191,9.753857002,0.038720191,1,1,1,1,1,1,1,1,0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,0,1,10,1,1,1,1,1,1,1,1,1,1,0,1,10
6876440,74038207,1,2,0.153815548,0.304162114,0.153815548,0.304162114,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,4
6855410,24006998,1,1,3.533873589,0.091380765,3.533873589,0.091380765,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6
6762500,74030403,1,1,0.018274873,0.217539855,0.018274873,0.217539855,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,5
6742900,22034365,3,3,2.090302452,0.056378162,2.090302452,0.056378162,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6574360,24025139,2,2,1.698712332,0.110606901,1.698712332,0.110606901,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,0,1,1,1,1,1,1,0,0,6,0,0,0,0,1,1,1,1,1,1,0,0,6
6573800,24025164,2,2,1.371120711,0.108901158,1.371120711,0.108901158,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,1,1,1,1,1,1,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0,7
6542200,22034460,2,2,3.193502384,0.046928602,3.193502384,0.046928602,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6332000,74001857,2,2,0.015136904,0.185904059,0.015136904,0.185904059,0,0,0,1,1,1,1,1,1,1,0,0,7,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,1,1,9
6213770,23027943,3,2,0.321990105,0.158988271,0.321990105,0.158988271,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,1,1,6
6139960,21001651,0,0,9.49458708,0.062069791,9.49458708,0.062069791,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0,7,0,0,0,0,1,1,1,1,1,1,1,1,7
6139850,21001708,1,2,6.526548308,0.049993256,6.526548308,0.049993256,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6139502,21000400,2,2,7.427055553,0.058058414,7.427055553,0.058058414,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6139501,21000343,2,2,7.173823933,0.062430559,7.173823933,0.062430559,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6139280,21003474,2,0,5.526355125,0.065251468,5.526355125,0.065251468,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0,7,0,0,0,0,1,1,1,1,1,1,1,1,7
6139201,21003831,2,2,3.510148525,0.078364799,3.510148525,0.078364799,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6128701,21003626,2,2,3.910620955,0.115341874,3.910620955,0.115341874,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6125660,23022930,2,2,3.584746015,0.148004288,3.584746015,0.148004288,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6125361,23022922,2,2,3.000369754,0.176518664,3.000369754,0.176518664,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6125330,23022683,1,1,2.242319905,0.200160269,2.242319905,0.200160269,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6124440,23024008,2,2,4.715235476,0.105721836,4.715235476,0.105721836,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,1,1,5
6124430,23023068,2,2,5.289843538,0.091769618,5.289843538,0.091769618,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6124400,23022911,2,2,4.64337743,0.100360695,4.64337743,0.100360695,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,5
6123760,23022650,2,2,2.362796334,0.134164108,2.362796334,0.134164108,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,0,6
6123461,23020946,2,2,1.790372922,0.119111053,1.790372922,0.119111053,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
6123370,23020842,2,2,1.875920491,0.107931539,1.875920491,0.107931539,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
5870600,57002427,2,1,15.16369334,0.218687671,15.16369334,0.218687671,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,0,0,0,0,0,0,1,5
5870500,57002543,1,1,18.75415209,0.181148238,18.75415209,0.181148238,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,0,0,0,0,0,0,1,5
5869501,57005046,1,0,23.21933483,0.074582607,23.21933483,0.074582607,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,1,6
5869401,57004451,1,1,27.07049463,0.086330504,27.07049463,0.086330504,1,1,0,1,1,0,0,1,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5868100,57005258,2,1,7.492291791,0.125600801,7.492291791,0.125600801,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5868050,57004438,1,1,15.2719093,0.107182776,15.2719093,0.107182776,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5866600,57002535,2,2,8.601192623,0.203984111,8.601192623,0.203984111,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5866500,57003065,2,2,11.97440498,0.197221889,11.97440498,0.197221889,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,0,0,0,0,0,0,1,5
5866300,57004538,2,1,2.257769032,0.166293637,2.257769032,0.166293637,1,1,1,1,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,6
5866200,57003756,2,1,12.67491746,0.108621459,12.67491746,0.108621459,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5866111,57002429,2,2,7.170888453,0.223177783,7.170888453,0.223177783,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5866100,57003206,1,1,3.80326132,0.21456025,3.80326132,0.21456025,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,1,6
5865800,57001685,2,1,10.16460324,0.103831872,10.16460324,0.103831872,1,1,1,1,1,1,1,1,0,0,0,1,8,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5865650,57001371,1,1,7.544407853,0.083205885,7.544407853,0.083205885,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5865601,57001854,2,2,9.714967218,0.101500594,9.714967218,0.101500594,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7
5865600,57001235,2,2,11.51256615,0.127770974,11.51256615,0.127770974,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5865550,57001259,2,2,7.549511516,0.092642519,7.549511516,0.092642519,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5865301,57000449,2,2,8.568219793,0.108852113,8.568219793,0.108852113,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5865101,57000183,1,0,3.082945956,0.119330341,3.082945956,0.119330341,1,1,1,1,1,1,1,0,0,0,0,1,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7
5864701,57002050,1,2,4.773088348,0.306730053,4.773088348,0.306730053,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,6
5864700,57002134,1,1,6.036055803,0.245804229,6.036055803,0.245804229,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,6
5863200,57000541,2,2,7.886639466,0.033206226,7.886639466,0.033206226,1,1,1,1,1,1,1,0,0,0,0,1,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5863150,57000509,1,1,8.353763739,0.20626393,8.353763739,0.20626393,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,1,6
5863120,57000473,2,2,7.872507596,0.080870414,7.872507596,0.080870414,1,1,1,1,1,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5863110,57000528,2,2,8.194608635,0.123082419,8.194608635,0.123082419,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5141300,51010806,2,1,14.98624877,0.072812169,14.98624877,0.072812169,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
5141201,51012125,2,1,5.258212154,0.068305033,5.258212154,0.068305033,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,0,0,1,1,1,1,1,5
3669520,64054833,2,2,7.51293229,0.048725224,7.51293229,0.048725224,1,1,0,1,0,1,0,0,0,0,0,0,4,1,1,1,0,0,1,1,0,0,1,1,1,7,1,1,1,0,1,1,1,1,1,1,1,1,10
3649012,62140185,3,2,4.35467924,0.034187908,4.35467924,0.034187908,1,1,1,0,1,1,1,1,1,1,1,1,10,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
3634450,62085272,3,3,4.792597701,0.049759822,4.792597701,0.049759822,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
3631215,62002505,0,2,11.08847988,0.026361107,11.08847988,0.026361107,1,1,1,0,0,0,0,0,0,1,1,1,5,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,1,0,0,0,0,0,0,1,1,1,5
3618721,62000146,3,3,8.937468564,0.031810405,8.937468564,0.031810405,1,1,1,1,1,1,0,0,0,0,0,1,6,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,0,1,1,1,1,1,1,8
2678200,42067399,1,0,10.63373086,0.134601204,10.63373086,0.134601204,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,1,1,1,0,1,9,1,1,1,1,1,1,1,1,0,1,0,1,9
2678100,42066389,2,2,12.39616725,0.061653487,12.39616725,0.061653487,1,1,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1,1,1,1,1,0,1,8,1,1,0,1,1,1,1,1,0,0,0,1,7
1577101,11012056,2,2,1.290236812,0.045587652,1.290236812,0.045587652,1,1,1,1,1,1,1,1,0,0,1,1,9,1,1,1,1,1,1,1,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,0,1,9
6854500,74037052,1,2,0.054786122,0.294418022,0.054786122,0.294418022,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,6
6503180,23004800,2,2,8.342888564,0.176469388,8.342888564,0.176469388,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,0,1,8,1,1,1,1,1,1,1,1,1,0,0,1,9
6502151,23002209,2,2,6.526649878,0.133806925,6.526649878,0.133806925,1,1,0,1,1,1,1,1,1,1,1,1,10,1,1,0,1,1,1,1,1,1,1,0,1,9,1,1,1,1,1,1,1,1,1,0,0,1,9
6124200,23023701,2,2,1.480571425,0.119730311,1.480571425,0.119730311,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6,1,0,0,0,0,0,1,1,1,1,1,1,6
6074000,74004735,2,2,0.720093169,0.057132411,0.720093169,0.057132411,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,1,1,1,1,1,1,1,1,8
5607201,56061951,1,1,0.017880481,0.312238747,0.017880481,0.312238747,1,1,1,0,1,0,0,0,0,1,0,1,5,1,1,1,0,1,1,1,1,0,1,1,1,9,1,1,0,0,0,1,1,1,1,1,1,1,8
5304073,56171013,0,0,0.006765407,0.108167752,0.006765407,0.108167752,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,3
5101181,56046497,0,0,0.019770637,0.251273365,0.019770637,0.251273365,1,1,1,0,0,1,0,0,0,1,1,1,6,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,0,0,0,0,1,1,1,1,1,1,7
4208395,82014117,2,1,0.872624674,0.068597386,0.872624674,0.068597386,0,0,0,0,0,1,1,1,1,1,1,0,6,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
3634220,62070949,2,2,3.684724112,0.028676531,3.684724112,0.028676531,1,1,1,1,1,0,1,1,1,1,1,0,10,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
3620000,62037782,3,3,11.80392407,0.028954468,11.80392407,0.028954468,1,1,1,0,0,0,0,1,0,1,1,1,6,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,1,0,0,0,0,1,1,1,1,1,7
3618051,62022436,3,3,15.35058952,0.045286111,15.35058952,0.045286111,1,1,1,0,0,0,0,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
3592500,74062000,2,2,3.275367239,0.063202374,3.275367239,0.063202374,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7,1,0,0,0,0,0,1,1,1,1,1,1,6
1043500,73000612,2,2,4.547482336,0.051703413,4.547482336,0.051703413,0,0,0,1,1,1,1,1,0,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,5
ADHI_965,12061443,1,1,0.02927005,0.182223501,0.02927005,0.182223501,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,1,1,1,1,1,1,1,1,10,1,1,1,0,1,1,1,1,1,1,1,1,10
4213580,71035453,2,2,0.640288181,0.074914586,0.640288181,0.074914586,0,0,0,0,0,1,1,1,1,1,1,0,6,1,0,0,0,1,1,0,1,1,1,1,1,7,1,0,0,0,1,1,1,1,1,1,1,1,8
4213184,71021710,1,2,0.354624747,0.093774835,0.354624747,0.093774835,1,1,1,1,0,1,0,0,1,0,0,1,6,1,1,1,0,1,1,0,1,1,1,1,1,9,1,1,1,1,1,0,0,1,1,1,1,1,9
3650881,63015548,3,2,0.079379033,0.257896658,0.079379033,0.257896658,1,1,1,1,1,0,1,1,1,1,1,1,10,1,1,1,0,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,11
3649960,62054150,2,2,4.731109577,0.029130639,4.731109577,0.029130639,1,1,1,1,1,0,1,1,1,1,1,1,10,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,1,0,1,0,1,1,1,1,1,1,9
